Puzzle,Answer
"ROMP, BLOWOUT, SWEEP, ROUT, SKIP, CUT, DITCH, MISS, CAMEL, BEIGE, TAN, KHAKI, COLOR, HAMSTER, CHEESE, PRAYER","['ROMP, BLOWOUT, SWEEP, ROUT', 'SKIP, CUT, DITCH, MISS', 'CAMEL, BEIGE, TAN, KHAKI', 'COLOR, HAMSTER, CHEESE, PRAYER']"
"ROSE, MAY, WILL, DREW, DALE, CLIFF, BROOK, SAVANNA, HANNAH, NATAN, EVE, OTTO, AARON, KAREN, SHARON, DARREN","['ROSE, MAY, WILL, DREW', 'DALE, CLIFF, BROOK, SAVANNA', 'HANNAH, NATAN, EVE, OTTO', 'AARON, KAREN, SHARON, DARREN']"
"ROUGH, GREEN, BUNKER, FAIRWAY, BLUE, COARSE, BAWDY, RISQUE, STOP, ENOUGH, UNCLE, MERCY, TOUGH, DOUGH, COUGH, BOUGH","['ROUGH, GREEN, BUNKER, FAIRWAY', 'BLUE, COARSE, BAWDY, RISQUE', 'STOP, ENOUGH, UNCLE, MERCY', 'TOUGH, DOUGH, COUGH, BOUGH']"
"RUN, AIR, SCREEN, SHOW, SKIP, STOP, SHUFFLE, REWIND, ETHER, NET, EON, TOW, CARD, PICTURE, BATH, CURTAIN","['RUN, AIR, SCREEN, SHOW', 'SKIP, STOP, SHUFFLE, REWIND', 'ETHER, NET, EON, TOW', 'CARD, PICTURE, BATH, CURTAIN']"
"RUN, WORK, FUNCTION, OPERATE, MILK, BLONDE, JOBS, VICE, OFFICE, TEAMS, EDGE, WINDOWS, STRAWBERRY, ROSE, MARS, DEVIL","['RUN, WORK, FUNCTION, OPERATE', 'MILK, BLONDE, JOBS, VICE', 'OFFICE, TEAMS, EDGE, WINDOWS', 'STRAWBERRY, ROSE, MARS, DEVIL']"
"RUSH, GENESIS, YES, KANSAS, CRUSH, MUG, SQUIRT, SPRITE, HAWK, MONTANA, STARK, SOPRANO, UTAH, ARIZONA, COLORADO, NEVADA","['RUSH, GENESIS, YES, KANSAS', 'CRUSH, MUG, SQUIRT, SPRITE', 'HAWK, MONTANA, STARK, SOPRANO', 'UTAH, ARIZONA, COLORADO, NEVADA']"
"RUSH, KICK, HIGH, THRILL, BULL, TRIPE, BALONEY, BUNK, TONGUE, HEELS, MOUSE, REMOTE, STAND, BEAR, STOMACH, TAKE","['RUSH, KICK, HIGH, THRILL', 'BULL, TRIPE, BALONEY, BUNK', 'TONGUE, HEELS, MOUSE, REMOTE', 'STAND, BEAR, STOMACH, TAKE']"
"SAKE, ADVANTAGE, INTEREST, BENEFIT, PEPSI, MOCHI, FETA, BIOTA, SAVE, LIKE, FAVORITE, BOOKMARK, CURRY, BIRD, MAGIC, KOBE","['SAKE, ADVANTAGE, INTEREST, BENEFIT', 'PEPSI, MOCHI, FETA, BIOTA', 'SAVE, LIKE, FAVORITE, BOOKMARK', 'CURRY, BIRD, MAGIC, KOBE']"
"SALTY, BITTER, UPSET, SORE, CAKE, ONION, EARTH, PLYWOOD, PEPPER, SPRINKLE, SCATTER, STREW, BAKED, SWEET, COUCH, HOT","['SALTY, BITTER, UPSET, SORE', 'CAKE, ONION, EARTH, PLYWOOD', 'PEPPER, SPRINKLE, SCATTER, STREW', 'BAKED, SWEET, COUCH, HOT']"
"SAMOSA, KATSU, FALAFEL, SCHNITZEL, DIM, QUART, PEN, NICK, OIL, WATERCOLOR, ACRYLIC, TEMPERA, FOOT, MILE, INCH, YARD","['SAMOSA, KATSU, FALAFEL, SCHNITZEL', 'DIM, QUART, PEN, NICK', 'OIL, WATERCOLOR, ACRYLIC, TEMPERA', 'FOOT, MILE, INCH, YARD']"
"SAW, SCREAM, RING, PURGE, PENDANT, BANGLE, ANKLET, BROOCH, CHARM, PLEASE, TICKLE, DELIGHT, DIAMOND, COURT, FIELD, RINK","['SAW, SCREAM, RING, PURGE', 'PENDANT, BANGLE, ANKLET, BROOCH', 'CHARM, PLEASE, TICKLE, DELIGHT', 'DIAMOND, COURT, FIELD, RINK']"
"SCHOOL, MOVIE, BALL, VITAMIN, WAX, THREAD, LASER, PLUCK, SOLAR PANEL, HONEYCOMB, SPREADSHEET, ORGANISM, SPOOL, WIND, WRAP, COIL","['SCHOOL, MOVIE, BALL, VITAMIN', 'WAX, THREAD, LASER, PLUCK', 'SOLAR PANEL, HONEYCOMB, SPREADSHEET, ORGANISM', 'SPOOL, WIND, WRAP, COIL']"
"SCHOOL, PACK, FLOCK, POD, LUST, PRIDE, GREED, ENVY, SLOTH, SNAIL, LORIS, TORTOISE, TAN, SEC, COT, SIN","['SCHOOL, PACK, FLOCK, POD', 'LUST, PRIDE, GREED, ENVY', 'SLOTH, SNAIL, LORIS, TORTOISE', 'TAN, SEC, COT, SIN']"
"SCHOOL, PRIDE, COLONY, HERD, MODEL, TEXTBOOK, CLASSIC, DEFINITIVE, DOWNTOWN, RAGTAG, BIGWIG, BACKPACK, CRANNY, NOOK, RECESS, NICHE","['SCHOOL, PRIDE, COLONY, HERD', 'MODEL, TEXTBOOK, CLASSIC, DEFINITIVE', 'DOWNTOWN, RAGTAG, BIGWIG, BACKPACK', 'CRANNY, NOOK, RECESS, NICHE']"
"SCONE, TRIFLE, MASH, ROAST, JAM, BANGER, GROOVE, BOP, LOUNGE, LOAF, HANG, CHILL, PICKLE, SCRAPE, BIND, SPOT","['SCONE, TRIFLE, MASH, ROAST', 'JAM, BANGER, GROOVE, BOP', 'LOUNGE, LOAF, HANG, CHILL', 'PICKLE, SCRAPE, BIND, SPOT']"
"SCOPE, REACH, RANGE, EXTENT, IRON, BRUSH, COMB, DRYER, CREST, ARMS, COAT, SHIELD, EAR, OIL, KETTLE, STEEL","['SCOPE, REACH, RANGE, EXTENT', 'IRON, BRUSH, COMB, DRYER', 'CREST, ARMS, COAT, SHIELD', 'EAR, OIL, KETTLE, STEEL']"
"SCREEN, REEL, SPEAKER, PROJECTOR, SUN, POST, GLOBE, MIRROR, EGG, MOON, STREAK, TOILET PAPER, STORY, DECK, FLOOR, LEVEL","['SCREEN, REEL, SPEAKER, PROJECTOR', 'SUN, POST, GLOBE, MIRROR', 'EGG, MOON, STREAK, TOILET PAPER', 'STORY, DECK, FLOOR, LEVEL']"
"SECRET, DEGREE, AXE, OLD SPICE, QUICK, BRIGHT, SHARP, SMART, SPEAR, CLUB, MACE, SWORD, DILL, SAGE, NUTMEG, ANISE","['SECRET, DEGREE, AXE, OLD SPICE', 'QUICK, BRIGHT, SHARP, SMART', 'SPEAR, CLUB, MACE, SWORD', 'DILL, SAGE, NUTMEG, ANISE']"
"SEE, COURT, DATE, WOO, SEA, DROVE, PACK, HOST, AYE, PRO, FOR, YEA, TEA, PALM, TAROT, AURA","['SEE, COURT, DATE, WOO', 'SEA, DROVE, PACK, HOST', 'AYE, PRO, FOR, YEA', 'TEA, PALM, TAROT, AURA']"
"SERIES, BATTERY, SET, ARRAY, POWER, SHOE, FLY, RADISH, DRIVE, WILL, DESIRE, RESOLVE, SHORTS, TEE, SUNGLASSES, HAT","['SERIES, BATTERY, SET, ARRAY', 'POWER, SHOE, FLY, RADISH', 'DRIVE, WILL, DESIRE, RESOLVE', 'SHORTS, TEE, SUNGLASSES, HAT']"
"SET, ACT, ROUTINE, BIT, COFFEE, MATE, COCOA, TEA, UP, DRY, TWIST, DIRTY, VANILLA, BORING, MUNDANE, DULL","['SET, ACT, ROUTINE, BIT', 'COFFEE, MATE, COCOA, TEA', 'UP, DRY, TWIST, DIRTY', 'VANILLA, BORING, MUNDANE, DULL']"
"SHARE, STAKE, INTEREST, PERCENTAGE, DIRT, INTELLIGENCE, SECRETS, INFORMATION, MIND, REGARD, FOLLOW, OBSERVE, POST, COLUMN, POLE, PILLAR","['SHARE, STAKE, INTEREST, PERCENTAGE', 'DIRT, INTELLIGENCE, SECRETS, INFORMATION', 'MIND, REGARD, FOLLOW, OBSERVE', 'POST, COLUMN, POLE, PILLAR']"
"SHARES, OPTIONS, EQUITY, STOCKS, FOLLOWERS, SHEEP, PUPPETS, LEMMINGS, MOBILE, BUFFALO, BILLINGS, PHOENIX, SHOVELS, LIKES, INSULTS, APARTMENT","['SHARES, OPTIONS, EQUITY, STOCKS', 'FOLLOWERS, SHEEP, PUPPETS, LEMMINGS', 'MOBILE, BUFFALO, BILLINGS, PHOENIX', 'SHOVELS, LIKES, INSULTS, APARTMENT']"
"SHAZAM, AUDIBLE, TIDAL, PANDORA, LOVE, HOLD, HAVE, CHERISH, SPELL, MEAN, SIGNIFY, SUGGEST, PLEASE, PRESTO, THANK YOU, ABRACADABRA","['SHAZAM, AUDIBLE, TIDAL, PANDORA', 'LOVE, HOLD, HAVE, CHERISH', 'SPELL, MEAN, SIGNIFY, SUGGEST', 'PLEASE, PRESTO, THANK YOU, ABRACADABRA']"
"SHED, DITCH, LOSE, DROP, DISCO, LOUNGE, CLUB, BAR, YARD, LEAGUE, FATHOM, FOOT, GARAGE, CLEARANCE, SAMPLE, BAKE","['SHED, DITCH, LOSE, DROP', 'DISCO, LOUNGE, CLUB, BAR', 'YARD, LEAGUE, FATHOM, FOOT', 'GARAGE, CLEARANCE, SAMPLE, BAKE']"
"SHELL, DOWN, SCALES, FUR, CLOCK, NOTES, MAIL, MAPS, BOW, STAND, SALUTE, KNEEL, DOG, ARROW, FINGER, HINT","['SHELL, DOWN, SCALES, FUR', 'CLOCK, NOTES, MAIL, MAPS', 'BOW, STAND, SALUTE, KNEEL', 'DOG, ARROW, FINGER, HINT']"
"SHIFT, TAB, RETURN, OPTION, HEAT, BUCKS, JAZZ, NETS, LEVEL, KAYAK, RACECAR, MOM, SNOW, HAIL, RAIN, SLEET","['SHIFT, TAB, RETURN, OPTION', 'HEAT, BUCKS, JAZZ, NETS', 'LEVEL, KAYAK, RACECAR, MOM', 'SNOW, HAIL, RAIN, SLEET']"
"SHINY, ARMY, LIVERY, COLONY, HAPPY, LADY, DAISY, GOOFY, PRETTY, REALLY, MIGHTY, VERY, SKY, BABY, NAVY, TIFFANY","['SHINY, ARMY, LIVERY, COLONY', 'HAPPY, LADY, DAISY, GOOFY', 'PRETTY, REALLY, MIGHTY, VERY', 'SKY, BABY, NAVY, TIFFANY']"
"SHIP, SEND, MAIL, POST, STAIN, LINER, BALM, GLOSS, TEMPERATURE, ANGLE, EDUCATION, CRIME, FIX, HOLE, SPOT, CORNER","['SHIP, SEND, MAIL, POST', 'STAIN, LINER, BALM, GLOSS', 'TEMPERATURE, ANGLE, EDUCATION, CRIME', 'FIX, HOLE, SPOT, CORNER']"
"SHOULDER, CHOP, BELLY, HOCK, SOFT, LIGHT, MELLOW, MILD, CROWN, ROBE, TORCH, TABLET, DICE, CANDLE, EYELASH, DANDELION","['SHOULDER, CHOP, BELLY, HOCK', 'SOFT, LIGHT, MELLOW, MILD', 'CROWN, ROBE, TORCH, TABLET', 'DICE, CANDLE, EYELASH, DANDELION']"
"SHOW, BLUFF, FRONT, SHAM, HANDLE, FIFTH, PINT, LITER, BELIEVE, ACCEPT, TRUST, BUY, MOUNT, BASE, STAND, BRACKET","['SHOW, BLUFF, FRONT, SHAM', 'HANDLE, FIFTH, PINT, LITER', 'BELIEVE, ACCEPT, TRUST, BUY', 'MOUNT, BASE, STAND, BRACKET']"
"SICK, FIRE, TIGHT, LIT, MATCH, SWIPE, BLOCK, MESSAGE, BOX, BOW, CARD, WRAPPING, CHARM, STRIKE, DUCK, BREAK","['SICK, FIRE, TIGHT, LIT', 'MATCH, SWIPE, BLOCK, MESSAGE', 'BOX, BOW, CARD, WRAPPING', 'CHARM, STRIKE, DUCK, BREAK']"
"SIGN, BANNER, POSTER, BILLBOARD, ENDORSE, CHAMPION, SUPPORT, BACK, INITIAL, MAIDEN, PREMIER, FIRST, HERE, WEE, THEME, USE","['SIGN, BANNER, POSTER, BILLBOARD', 'ENDORSE, CHAMPION, SUPPORT, BACK', 'INITIAL, MAIDEN, PREMIER, FIRST', 'HERE, WEE, THEME, USE']"
"SINGER, DANCER, STAND-UP, ACTOR, COMET, CUPID, VIXEN, DASHER, HEART, CARD, ROSE, CHOCOLATE, TASTE, SANTA, BOYS, LIEUTENANT","['SINGER, DANCER, STAND-UP, ACTOR', 'COMET, CUPID, VIXEN, DASHER', 'HEART, CARD, ROSE, CHOCOLATE', 'TASTE, SANTA, BOYS, LIEUTENANT']"
"SKETCH, PLAN, DRAFT, OUTLINE, SUP, FEAST, FEED, DINE, JIM, SHADY, FIT, PICKINGS, YO, SUS, ME, ELLA","['SKETCH, PLAN, DRAFT, OUTLINE', 'SUP, FEAST, FEED, DINE', 'JIM, SHADY, FIT, PICKINGS', 'YO, SUS, ME, ELLA']"
"SLATE, TESLA, STALE, LEAST, TRASH, CRUSH, SHELLAC, ROUT, PASTE, CUT, UNDO, COPY, SOLID, PLASMA, GAS, LIQUID","['SLATE, TESLA, STALE, LEAST', 'TRASH, CRUSH, SHELLAC, ROUT', 'PASTE, CUT, UNDO, COPY', 'SOLID, PLASMA, GAS, LIQUID']"
"SLATE, TICKET, BALLOT, ROSTER, CREAM, SYRUP, TABLET, CAPSULE, SOUP, POD, COAT, GREEN, PAD, SHIELD, CUSHION, BUFFER","['SLATE, TICKET, BALLOT, ROSTER', 'CREAM, SYRUP, TABLET, CAPSULE', 'SOUP, POD, COAT, GREEN', 'PAD, SHIELD, CUSHION, BUFFER']"
"SLICE, WHIFF, HOOK, SHANK, SNEAK, SLIP, LOAF, WADE, SUPPORT, BLESSING, CONSENT, APPROVAL, TIRE, BAGEL, LIFESAVER, WREATH","['SLICE, WHIFF, HOOK, SHANK', 'SNEAK, SLIP, LOAF, WADE', 'SUPPORT, BLESSING, CONSENT, APPROVAL', 'TIRE, BAGEL, LIFESAVER, WREATH']"
"SMART, STING, BURN, ACHE, MIND, WATCH, GUARD, TEND, WRIST, WRONG, ANSWER, TWO, HEART, COURAGE, BRAIN, HOME","['SMART, STING, BURN, ACHE', 'MIND, WATCH, GUARD, TEND', 'WRIST, WRONG, ANSWER, TWO', 'HEART, COURAGE, BRAIN, HOME']"
"SMASH, SUCCESS, HIT, SENSATION, BUTTON, SHIRT, HAT, STICKER, LIKE, FANCY, DIG, APPRECIATE, THAT, CAT, EDITOR, PASTE","['SMASH, SUCCESS, HIT, SENSATION', 'BUTTON, SHIRT, HAT, STICKER', 'LIKE, FANCY, DIG, APPRECIATE', 'THAT, CAT, EDITOR, PASTE']"
"SNACK, PECK, NIBBLE, GRAZE, STOCK, BEANS, PASTA, VEGETABLES, STALK, HUNT, TRACK, TRAIL, POD, TYPE, BROAD, FORE","['SNACK, PECK, NIBBLE, GRAZE', 'STOCK, BEANS, PASTA, VEGETABLES', 'STALK, HUNT, TRACK, TRAIL', 'POD, TYPE, BROAD, FORE']"
"SNAP, SACK, FUMBLE, PUNT, BARE, NUDE, NAKED, UNCLAD, BUN, MUFFIN, DANISH, TURNOVER, CLIP, BUFF, POLISH, FILE","['SNAP, SACK, FUMBLE, PUNT', 'BARE, NUDE, NAKED, UNCLAD', 'BUN, MUFFIN, DANISH, TURNOVER', 'CLIP, BUFF, POLISH, FILE']"
"SNOOZE, ALARM, HOUR, TIME SET, NERD, RUNT, KISS, WHOPPER, GRUMP, DO, DOPE, SLEEP, WHAT IF, SAY, SUPPOSE, PERHAPS","['SNOOZE, ALARM, HOUR, TIME SET', 'NERD, RUNT, KISS, WHOPPER', 'GRUMP, DO, DOPE, SLEEP', 'WHAT IF, SAY, SUPPOSE, PERHAPS']"
"SNOW, NOISE, FUZZ, STATIC, RAM, BUMP, BUTT, KNOCK, FIERCE, DEEP, INTENSE, EXTREME, PROUD, VIRGIN, HAIL, BLOODY","['SNOW, NOISE, FUZZ, STATIC', 'RAM, BUMP, BUTT, KNOCK', 'FIERCE, DEEP, INTENSE, EXTREME', 'PROUD, VIRGIN, HAIL, BLOODY']"
"SOLITAIRE, CYCLOPS, UNICYCLE, MONOLOGUE, CYGNUS, ORION, PEGASUS, GEMINI, STAGE, CYCLE, ROUND, PHASE, SUNFLOWER, SNAIL, CYCLONE, GALAXY","['SOLITAIRE, CYCLOPS, UNICYCLE, MONOLOGUE', 'CYGNUS, ORION, PEGASUS, GEMINI', 'STAGE, CYCLE, ROUND, PHASE', 'SUNFLOWER, SNAIL, CYCLONE, GALAXY']"
"SOLO, CHEWIE, BOBA, EMPEROR, FIGURE, IMAGINE, SUSPECT, THINK, PERSON, INDIVIDUAL, CHARACTER, PARTY, CAT, HAWK, CORNER, LITTER","['SOLO, CHEWIE, BOBA, EMPEROR', 'FIGURE, IMAGINE, SUSPECT, THINK', 'PERSON, INDIVIDUAL, CHARACTER, PARTY', 'CAT, HAWK, CORNER, LITTER']"
"SOUND, LOOK, APPEAR, SEEM, AVATAR, FIGURE, PERSONA, CHARACTER, TITANIC, GIANT, MONSTER, MAMMOTH, LISTEN, WITCH, HUSTLE, CASTLE","['SOUND, LOOK, APPEAR, SEEM', 'AVATAR, FIGURE, PERSONA, CHARACTER', 'TITANIC, GIANT, MONSTER, MAMMOTH', 'LISTEN, WITCH, HUSTLE, CASTLE']"
"SOUR, STOUT, AMBER, PORTER, LITTLE, RING, POINTER, MIDDLE, BULLDOG, KISS, HORN, FRY, HUSKY, GRUFF, ROUGH, HOARSE","['SOUR, STOUT, AMBER, PORTER', 'LITTLE, RING, POINTER, MIDDLE', 'BULLDOG, KISS, HORN, FRY', 'HUSKY, GRUFF, ROUGH, HOARSE']"
"SPAM, RADAR, LASER, SCUBA, HOOK, WIRE, CUP, STRAP, BALONEY, CROCK, BUNK, TRIPE, PLATE, DISH, SAUCER, BOWL","['SPAM, RADAR, LASER, SCUBA', 'HOOK, WIRE, CUP, STRAP', 'BALONEY, CROCK, BUNK, TRIPE', 'PLATE, DISH, SAUCER, BOWL']"
"SPAN, CLEF, SECTION, SUITE, BRIDGE, HATCH, KEEL, DECK, STAFF, HAT, ROBE, BEARD, MAKE, NET, CLEAR, EARN","['SPAN, CLEF, SECTION, SUITE', 'BRIDGE, HATCH, KEEL, DECK', 'STAFF, HAT, ROBE, BEARD', 'MAKE, NET, CLEAR, EARN']"
"SPARE, EXCUSE, SAVE, PARDON, TOO, EXTRA, OVER, BEYOND, REAL, WON, POUND, YEN, FORE, ARROW, KNUCKLE, BLOCK","['SPARE, EXCUSE, SAVE, PARDON', 'TOO, EXTRA, OVER, BEYOND', 'REAL, WON, POUND, YEN', 'FORE, ARROW, KNUCKLE, BLOCK']"
"SPAT, CANE, MONOCLE, TOP HAT, FLASH, WINK, HEARTBEAT, JIFF, CLASH, TIFF, SCRAP, TANGLE, ZIP, LOVE, SQUAT, JACK","['SPAT, CANE, MONOCLE, TOP HAT', 'FLASH, WINK, HEARTBEAT, JIFF', 'CLASH, TIFF, SCRAP, TANGLE', 'ZIP, LOVE, SQUAT, JACK']"
"SPEAKER, MOUSE, MONITOR, KEYBOARD, HORN, TRIANGLE, HARP, ORGAN, RAT, VOLE, HAMSTER, GERBIL, CARP, GROUSE, MOAN, GRIPE","['SPEAKER, MOUSE, MONITOR, KEYBOARD', 'HORN, TRIANGLE, HARP, ORGAN', 'RAT, VOLE, HAMSTER, GERBIL', 'CARP, GROUSE, MOAN, GRIPE']"
"SPECTER, SPIRIT, GHOST, PHANTOM, SCAR, BEAST, STITCH, GENIE, TWEED, LINEN, DENIM, CORDUROY, RIB, NEEDLE, POKE, TEASE","['SPECTER, SPIRIT, GHOST, PHANTOM', 'SCAR, BEAST, STITCH, GENIE', 'TWEED, LINEN, DENIM, CORDUROY', 'RIB, NEEDLE, POKE, TEASE']"
"SPIDER, DIABLO, VIPER, MUSTANG, LOVE, PUMPKIN, TREASURE, DARLING, BAT, BLINK, FLUTTER, WINK, EGG, WITCH, JOB, SCAVENGER","['SPIDER, DIABLO, VIPER, MUSTANG', 'LOVE, PUMPKIN, TREASURE, DARLING', 'BAT, BLINK, FLUTTER, WINK', 'EGG, WITCH, JOB, SCAVENGER']"
"SPLIT, GLASS, OLD, SIGNS, FIRM, CONCRETE, SOLID, TANGIBLE, FLOAT, SUNDAE, SHAKE, MALT, STAR, HOVER, KEY, DASH","['SPLIT, GLASS, OLD, SIGNS', 'FIRM, CONCRETE, SOLID, TANGIBLE', 'FLOAT, SUNDAE, SHAKE, MALT', 'STAR, HOVER, KEY, DASH']"
"SPOIL, BUMBLE, FLUFF, BLOW, HINGE, LOCK, HANDLE, FRAME, MATCH, TINDER, LOG, KINDLING, DRILL, GRINDER, SAW, ROUTER","['SPOIL, BUMBLE, FLUFF, BLOW', 'HINGE, LOCK, HANDLE, FRAME', 'MATCH, TINDER, LOG, KINDLING', 'DRILL, GRINDER, SAW, ROUTER']"
"SPOKE, CHAIN, SADDLE, BRAKE, CUB, CHIN, MALT, TONG, SEAL, DOLPHIN, OTTER, MANATEE, MOVE, HAWK, PEDDLE, VEND","['SPOKE, CHAIN, SADDLE, BRAKE', 'CUB, CHIN, MALT, TONG', 'SEAL, DOLPHIN, OTTER, MANATEE', 'MOVE, HAWK, PEDDLE, VEND']"
"SPONGE, BROOM, RAG, MOP, SALT, HEAT, FAT, ACID, SMOKE, DUST, POLLEN, PEPPER, SHAFT, MONK, MAGNUM, TRACY","['SPONGE, BROOM, RAG, MOP', 'SALT, HEAT, FAT, ACID', 'SMOKE, DUST, POLLEN, PEPPER', 'SHAFT, MONK, MAGNUM, TRACY']"
"SPOT, LUCKY, FIDO, ROVER, FLY, CHUM, BAIT, SINKER, CATCH, SEE, NOTICE, OBSERVE, BONE, SHIRT, STORM, REX","['SPOT, LUCKY, FIDO, ROVER', 'FLY, CHUM, BAIT, SINKER', 'CATCH, SEE, NOTICE, OBSERVE', 'BONE, SHIRT, STORM, REX']"
"SPOT, REX, ROVER, FLUFFY, INK, OLD, LACK, RANGE, AGENCY, FIRM, COMPANY, ENTERPRISE, PEN, STABLE, COOP, STY","['SPOT, REX, ROVER, FLUFFY', 'INK, OLD, LACK, RANGE', 'AGENCY, FIRM, COMPANY, ENTERPRISE', 'PEN, STABLE, COOP, STY']"
"SPRING, PIN, CYLINDER, TUMBLER, LOVE, FANCY, RELISH, SAVOR, WELL, LIKE, LITERALLY, UM, JEWEL, CARROT, HURTS, OM","['SPRING, PIN, CYLINDER, TUMBLER', 'LOVE, FANCY, RELISH, SAVOR', 'WELL, LIKE, LITERALLY, UM', 'JEWEL, CARROT, HURTS, OM']"
"SPRING, VAULT, LEAP, BOUND, BANK, MOUTH, BED, DELTA, BREEZE, SNAP, CINCH, PICNIC, SPIRAL, WIND, TWIST, COIL","['SPRING, VAULT, LEAP, BOUND', 'BANK, MOUTH, BED, DELTA', 'BREEZE, SNAP, CINCH, PICNIC', 'SPIRAL, WIND, TWIST, COIL']"
"SQUARE, CIRCLE, DIAMOND, TRIANGLE, BOB, HOOK, CROSS, WEAVE, PANTS, FREE, THAT, FEAST, SPONGE, RAY, CRAB, SQUID","['SQUARE, CIRCLE, DIAMOND, TRIANGLE', 'BOB, HOOK, CROSS, WEAVE', 'PANTS, FREE, THAT, FEAST', 'SPONGE, RAY, CRAB, SQUID']"
"SQUASH, PRESS, CRUSH, MASH, CRICKET, FROG, KANGAROO, HARE, HOCKEY, BREAKING, SKELETON, TRAMPOLINE, VOLLEYBALL, TABLE, RECORD, MOOD","['SQUASH, PRESS, CRUSH, MASH', 'CRICKET, FROG, KANGAROO, HARE', 'HOCKEY, BREAKING, SKELETON, TRAMPOLINE', 'VOLLEYBALL, TABLE, RECORD, MOOD']"
"STANDARD, YARDSTICK, GAUGE, BENCHMARK, FOLD, CHECK, CALL, BET, NORMAL, DRY, OILY, COMBINATION, MASS, MARY, WASH, KENT","['STANDARD, YARDSTICK, GAUGE, BENCHMARK', 'FOLD, CHECK, CALL, BET', 'NORMAL, DRY, OILY, COMBINATION', 'MASS, MARY, WASH, KENT']"
"STARS, THUMBS, A-F, PERCENTAGE, DECK OF CARDS, MONARCHY, NHL, CHECKERS, HAND, DELIVER, PASS, GIVE, STRIPES, SORTS, TYPES, KINDS","['STARS, THUMBS, A-F, PERCENTAGE', 'DECK OF CARDS, MONARCHY, NHL, CHECKERS', 'HAND, DELIVER, PASS, GIVE', 'STRIPES, SORTS, TYPES, KINDS']"
"START, TRADE, DRAFT, BENCH, BANK, DUNE, MOUND, HILL, THING, MATRIX, ABYSS, FLY, IMPORT, GRAVITY, WEIGHT, SUBSTANCE","['START, TRADE, DRAFT, BENCH', 'BANK, DUNE, MOUND, HILL', 'THING, MATRIX, ABYSS, FLY', 'IMPORT, GRAVITY, WEIGHT, SUBSTANCE']"
"STATION, POST, POSITION, JOB, STORE, REACTION, LETTER, MAIL, RECORD, STAMP, COMIC, COIN, WEIRD, FUNNY, OFF, CURIOUS","['STATION, POST, POSITION, JOB', 'STORE, REACTION, LETTER, MAIL', 'RECORD, STAMP, COMIC, COIN', 'WEIRD, FUNNY, OFF, CURIOUS']"
"STICK, POLE, STAFF, ROD, CART, CLUB, HOLE, TEE, TRIANGLE, HORSESHOE, PITCHFORK, CIRCLE, BASKETBALL, CARROT, GOLDFISH, PUMPKIN","['STICK, POLE, STAFF, ROD', 'CART, CLUB, HOLE, TEE', 'TRIANGLE, HORSESHOE, PITCHFORK, CIRCLE', 'BASKETBALL, CARROT, GOLDFISH, PUMPKIN']"
"STOCKING, SNOWMAN, REINDEER, MISTLETOE, SHOW, PRESENT, EXHIBIT, DISPLAY, TIGER, CANDY CANE, REFEREE, CROSSWALK, DONUT, LIFESAVER, CHEERIO, BAGEL","['STOCKING, SNOWMAN, REINDEER, MISTLETOE', 'SHOW, PRESENT, EXHIBIT, DISPLAY', 'TIGER, CANDY CANE, REFEREE, CROSSWALK', 'DONUT, LIFESAVER, CHEERIO, BAGEL']"
"STONE, BONG, FORD, LEE, OAT, BARLEY, SPELT, RYE, KING, EARL, BARON, PRINCE, RICE, DUKE, BROWN, HOWARD","['STONE, BONG, FORD, LEE', 'OAT, BARLEY, SPELT, RYE', 'KING, EARL, BARON, PRINCE', 'RICE, DUKE, BROWN, HOWARD']"
"STONES, NERVE, GUTS, GALL, PAGES, BONE, BUSINESS, GIRL, BANK, SAVE, STORE, STASH, STICKS, COAL, CARROT, SNOW","['STONES, NERVE, GUTS, GALL', 'PAGES, BONE, BUSINESS, GIRL', 'BANK, SAVE, STORE, STASH', 'STICKS, COAL, CARROT, SNOW']"
"STORY, COLUMN, FEATURE, ARTICLE, SEW, OAR, FORE, BUTT, ROW, RACKET, CLATTER, RUCKUS, PADDLE, NET, BALL, TABLE","['STORY, COLUMN, FEATURE, ARTICLE', 'SEW, OAR, FORE, BUTT', 'ROW, RACKET, CLATTER, RUCKUS', 'PADDLE, NET, BALL, TABLE']"
"STORY, FEATURE, REPORT, ARTICLE, SURPRISE, ROCK, FLOOR, SHOCK, LEVEL, FLAT, FLUSH, EVEN, BOX, STAGE, ORCHESTRA, BALCONY","['STORY, FEATURE, REPORT, ARTICLE', 'SURPRISE, ROCK, FLOOR, SHOCK', 'LEVEL, FLAT, FLUSH, EVEN', 'BOX, STAGE, ORCHESTRA, BALCONY']"
"STOUT, SAKE, PORT, CIDER, SOUL, HEART, SPIRIT, ESSENCE, BRAVE, UP, CARS, COCO, SCOTCH, RED, TICKER, DEMO","['STOUT, SAKE, PORT, CIDER', 'SOUL, HEART, SPIRIT, ESSENCE', 'BRAVE, UP, CARS, COCO', 'SCOTCH, RED, TICKER, DEMO']"
"STRAW, CUP, LID, STIRRER, BAT, OWL, WOLF, MOTH, BRICK, CARDINAL, BEET, POPPY, BALLPARK, STICK, GO, ACTION","['STRAW, CUP, LID, STIRRER', 'BAT, OWL, WOLF, MOTH', 'BRICK, CARDINAL, BEET, POPPY', 'BALLPARK, STICK, GO, ACTION']"
